 1.8471195896769004E+001 -6.7115124237918238E+000  2.2112499015869460E+001 -1.0196318134173783E-005  2.8320227989994016E+000 -3.6425872829564257E-003
 1.8571040198913700E+001 -6.7115083769694950E+000  2.2112498377514545E+001 -9.0130855752564096E-006  2.8320226187766746E+000 -3.6425863616186228E-003
 1.8670884501058399E+001 -6.7115048002248878E+000  2.2112497813237361E+001 -7.9671621395495742E-006  2.8320224594648460E+000 -3.6425855471888054E-003
 1.8770728803203095E+001 -6.7115016389838971E+000  2.2112497314441534E+001 -7.0426135479427386E-006  2.8320223186378497E+000 -3.6425848272623384E-003
 1.8870573105347795E+001 -6.7114988450102686E+000  2.2112496873528276E+001 -6.2253546678592977E-006  2.8320221941510528E+000 -3.6425841908738097E-003
 1.8970417407492491E+001 -6.7114963756789718E+000  2.2112496483780600E+001 -5.5029349088086152E-006  2.8320220841086421E+000 -3.6425836283301297E-003
 1.9070261709637187E+001 -6.7114941932935306E+000  2.2112496139260998E+001 -4.8643485478963542E-006  2.8320219868346905E+000 -3.6425831310627462E-003
 1.9170106011781886E+001 -6.7114922645371049E+000  2.2112495834720978E+001 -4.2998670613437784E-006  2.8320219008477654E+000 -3.6425826914974601E-003
 1.9269950313926582E+001 -6.7114905599671300E+000  2.2112495565521129E+001 -3.8008908751287608E-006  2.8320218248382312E+000 -3.6425823029387103E-003
 1.9369794616071282E+001 -6.7114890535452725E+000  2.2112495327560399E+001 -3.3598183715634855E-006  2.8320217576484392E+000 -3.6425819594679493E-003
 1.9469638918215978E+001 -6.7114877222644003E+000  2.2112495117213662E+001 -2.9699300843686940E-006  2.8320216982550441E+000 -3.6425816558533415E-003
 1.9569483220360674E+001 -6.7114865457804918E+000  2.2112494931276458E+001 -2.6252863190642044E-006  2.8320216457534064E+000 -3.6425813874700536E-003
 1.9669327522505373E+001 -6.7114855061219503E+000  2.2112494766916196E+001 -2.3206366565949740E-006  2.8320215993438982E+000 -3.6425811502300213E-003
 1.9769171824650069E+001 -6.7114845873844278E+000  2.2112494621628986E+001 -2.0513399655437831E-006  2.8320215583196076E+000 -3.6425809405193762E-003
 1.9869016126794765E+001 -6.7114837755307910E+000  2.2112494493201513E+001 -1.8132937071693431E-006  2.8320215220556806E+000 -3.6425807551436805E-003
 1.9968860428939465E+001 -6.7114830581354648E+000  2.2112494379677294E+001 -1.6028714213144437E-006  2.8320214899997378E+000 -3.6425805912791011E-003
 2.0068704731084161E+001 -6.7114824242282740E+000  2.2112494279326892E+001 -1.4168674887631345E-006  2.8320214616635369E+000 -3.6425804464295815E-003
 2.0168549033228860E+001 -6.7114818641127600E+000  2.2112494190621565E+001 -1.2524482749071704E-006  2.8320214366154208E+000 -3.6425803183885368E-003
 2.0268393335373556E+001 -6.7114813691965463E+000  2.2112494112209962E+001 -1.1071089919680840E-006  2.8320214144738758E+000 -3.6425802052055742E-003
 2.0368237637518252E+001 -6.7114809319192270E+000  2.2112494042897559E+001 -9.7863551544220013E-007  2.8320213949016244E+000 -3.6425801051565357E-003
 2.0468081939662952E+001 -6.7114805455695778E+000  2.2112493981628443E+001 -8.6507065052171801E-007  2.8320213776005363E+000 -3.6425800167173682E-003
 2.0567926241807648E+001 -6.7114802042307824E+000  2.2112493927469245E+001 -7.6468433858054844E-007  2.8320213623070556E+000 -3.6425799385408132E-003
 2.0667770543952344E+001 -6.7114799026698799E+000  2.2112493879594894E+001 -6.7594728104008832E-007  2.8320213487882491E+000 -3.6425798694360552E-003
 2.0767614846097043E+001 -6.7114796362584457E+000  2.2112493837276073E+001 -5.9750764588415310E-007  2.8320213368381744E+000 -3.6425798083503632E-003
 2.0867459148241739E+001 -6.7114794009106351E+000  2.2112493799868094E+001 -5.2817046952259117E-007  2.8320213262748024E+000 -3.6425797543532070E-003
 2.0967303450386439E+001 -6.7114791930062001E+000  2.2112493766801084E+001 -4.6687946654449976E-007  2.8320213169371971E+000 -3.6425797066219619E-003
 2.1067147752531135E+001 -6.7114790093660694E+000  2.2112493737571302E+001 -4.1270092438187951E-007  2.8320213086831494E+000 -3.6425796644295942E-003
 2.1166992054675831E+001 -6.7114788471461839E+000  2.2112493711733453E+001 -3.6480948248060329E-007  2.8320213013869133E+000 -3.6425796271333370E-003
 2.1266836356820530E+001 -6.7114787038770745E+000  2.2112493688893931E+001 -3.2247555543448950E-007  2.8320212949373431E+000 -3.6425795941650318E-003
 2.1366680658965226E+001 -6.7114785773308432E+000  2.2112493668704793E+001 -2.8505422846576395E-007  2.8320212892361969E+000 -3.6425795650224706E-003
 2.1466524961109922E+001 -6.7114784655741042E+000  2.2112493650858486E+001 -2.5197542557182827E-007  2.8320212841966192E+000 -3.6425795392616856E-003
 2.1566369263254622E+001 -6.7114783668751423E+000  2.2112493635083130E+001 -2.2273521638692667E-007  2.8320212797418436E+000 -3.6425795164902529E-003
 2.1666213565399318E+001 -6.7114782797221348E+000  2.2112493621138409E+001 -1.9688815658686987E-007  2.8320212758040171E+000 -3.6425794963613027E-003
 2.1766057867544017E+001 -6.7114782027593698E+000  2.2112493608811885E+001 -1.7404049342784733E-007  2.8320212723231393E+000 -3.6425794785681616E-003
 2.1865902169688713E+001 -6.7114781348095187E+000  2.2112493597915783E+001 -1.5384416144926989E-007  2.8320212692461944E+000 -3.6425794628397990E-003
 2.1965746471833409E+001 -6.7114780748138134E+000  2.2112493588284099E+001 -1.3599149230600958E-007  2.8320212665263109E+000 -3.6425794489366192E-003
 2.2065590773978109E+001 -6.7114780218490644E+000  2.2112493579770121E+001 -1.2021051935286203E-007  2.8320212641220310E+000 -3.6425794366467582E-003
 2.2165435076122805E+001 -6.7114779750913023E+000  2.2112493572244130E+001 -1.0626082972576541E-007  2.8320212619967582E+000 -3.6425794257830728E-003
 2.2265279378267500E+001 -6.7114779338194435E+000  2.2112493565591489E+001 -9.3929916309727200E-008  2.8320212601181152E+000 -3.6425794161800635E-003
 2.2365123680412200E+001 -6.7114778973931468E+000  2.2112493559710842E+001 -8.3029927982151428E-008  2.8320212584574667E+000 -3.6425794076913967E-003
 2.2464967982556896E+001 -6.7114778652445315E+000  2.2112493554512607E+001 -7.3394818484704802E-008  2.8320212569895289E+000 -3.6425794001877948E-003
 2.2564812284701596E+001 -6.7114778368768109E+000  2.2112493549917598E+001 -6.4877806524271391E-008  2.8320212556919322E+000 -3.6425793935549273E-003
 2.2664656586846291E+001 -6.7114778118428520E+000  2.2112493545855813E+001 -5.7349138219677899E-008  2.8320212545449177E+000 -3.6425793876917740E-003
 2.2764500888990987E+001 -6.7114777897543556E+000  2.2112493542265369E+001 -5.0694124536818622E-008  2.8320212535310021E+000 -3.6425793825089901E-003
 2.2864345191135687E+001 -6.7114777702728805E+000  2.2112493539091574E+001 -4.4811386919475487E-008  2.8320212526347550E+000 -3.6425793779276618E-003
 2.2964189493280383E+001 -6.7114777530844156E+000  2.2112493536286078E+001 -3.9611305785910280E-008  2.8320212518425016E+000 -3.6425793738779403E-003
 2.3064033795425082E+001 -6.7114777379307684E+000  2.2112493533806145E+001 -3.5014657324293551E-008  2.8320212511421743E+000 -3.6425793702981389E-003
 2.3163878097569778E+001 -6.7114777245617177E+000  2.2112493531613989E+001 -3.0951425085977911E-008  2.8320212505231233E+000 -3.6425793671337717E-003
 2.3263722399714474E+001 -6.7114777127771506E+000  2.2112493529676222E+001 -2.7359706439257519E-008  2.8320212499759188E+000 -3.6425793643366333E-003
 2.3363566701859174E+001 -6.7114777023870520E+000  2.2112493527963323E+001 -2.4184781385540345E-008  2.8320212494921924E+000 -3.6425793618640287E-003
 2.3463411004003870E+001 -6.7114776932285780E+000  2.2112493526449189E+001 -2.1378287959431857E-008  2.8320212490646264E+000 -3.6425793596784255E-003
 2.3563255306148566E+001 -6.7114776851565789E+000  2.2112493525110764E+001 -1.8897471171894357E-008  2.8320212486866536E+000 -3.6425793577463876E-003
 2.3663099608293265E+001 -6.7114776780442797E+000  2.2112493523927657E+001 -1.6704536405224639E-008  2.8320212483525484E+000 -3.6425793560385662E-003
 2.3762943910437961E+001 -6.7114776742666917E+000  2.2112493522881838E+001 -1.4766078837671057E-008  2.8320212480572273E+000 -3.6425793545289613E-003
 2.3862788212582661E+001 -6.7114782863744784E+000  2.2112493521957379E+001 -1.3052836169887957E-008  2.8320212477961597E+000 -3.6425793531944944E-003
 2.3962632514727357E+001 -6.7114788311188356E+000  2.2112493521140202E+001 -1.1537336339848651E-008  2.8320212475653905E+000 -3.6425793520148916E-003
