 1.3878357998112927E+001 -2.5727581196147401E+001  2.1283176545443450E+001 -1.4881682149307691E-003  5.8216495465174254E-008  3.0373220226875997E-005 -3.1284986813818392E+002 -9.5022579429101771E-003
 1.3978202300257625E+001 -2.5747824468557461E+001  2.1283102472841072E+001 -1.3152721488713034E-003  5.6946943237106716E-008  3.0366469276447854E-005 -3.1285697753646224E+002 -9.5003617962833176E-003
 1.4078046602402322E+001 -2.5768007877356972E+001  2.1283037009149567E+001 -1.1624732975995809E-003  5.5864930073125183E-008  3.0335275122442457E-005 -3.1286326256834019E+002 -9.4907931457155533E-003
 1.4177890904547020E+001 -2.5788094530369388E+001  2.1282979153112745E+001 -1.0274340676455125E-003  5.4901932110906850E-008  3.0260163039572967E-005 -3.1286881887647877E+002 -9.4674614692008725E-003
 1.4277735206691716E+001 -2.5808052525480868E+001  2.1282928020038263E+001 -9.0808897097825671E-004  5.4000200379825917E-008  3.0123435290906662E-005 -3.1287373103229010E+002 -9.4248315909757265E-003
 1.4377579508836414E+001 -2.5827854358983789E+001  2.1282882828210219E+001 -8.0261292680526195E-004  5.3112079255895762E-008  2.9909857898836905E-005 -3.1287807381097610E+002 -9.3581387273481004E-003
 1.4477423810981112E+001 -2.5847476402150178E+001  2.1282842886888016E+001 -7.0939325731652323E-004  5.2199546948665206E-008  2.9607276868818124E-005 -3.1288191331989066E+002 -9.2635814349075560E-003
 1.4577268113125809E+001 -2.5866898438288391E+001  2.1282807585706060E+001 -6.2700494729636994E-004  5.1233877468963535E-008  2.9207138899795850E-005 -3.1288530799710185E+002 -9.1384846503767582E-003
 1.4677112415270505E+001 -2.5886103253340956E+001  2.1282776385310431E+001 -5.5418878740293924E-004  5.0195341317403667E-008  2.8704894572580581E-005 -3.1288830949513664E+002 -8.9814259370508617E-003
 1.4776956717415203E+001 -2.5905076274012846E+001  2.1282748809088048E+001 -4.8983206502901000E-004  4.9072878372900928E-008  2.8100265839261444E-005 -3.1289096346319616E+002 -8.7923192520184511E-003
 1.4876801019559901E+001 -2.5923805247878715E+001  2.1282724435860462E+001 -4.3295150578172395E-004  4.7863691546981765E-008  2.7397364221890714E-005 -3.1289331023961250E+002 -8.5724519832277111E-003
 1.4976645321704599E+001 -2.5942279960757475E+001  2.1282702893429743E+001 -3.8267820313077849E-004  4.6572723938429454E-008  2.6604651314949637E-005 -3.1289538546496863E+002 -8.3244726283522516E-003
 1.5076489623849294E+001 -2.5960491986996480E+001  2.1282683852876787E+001 -3.3824430437376704E-004  4.5211995577903313E-008  2.5734738795572318E-005 -3.1289722062509338E+002 -8.0523282426473407E-003
 1.5176333925993992E+001 -2.5978434468947587E+001  2.1282667023524233E+001 -2.9897124808164462E-004  4.3799788395505677E-008  2.4804030980571188E-005 -3.1289884353207060E+002 -7.7611526087543762E-003
 1.5276178228138690E+001 -2.5996101922224362E+001  2.1282652148486399E+001 -2.6425937206569957E-004  4.2359679701615301E-008  2.3832218819797461E-005 -3.1290027875044160E+002 -7.4571079119561462E-003
 1.5376022530283388E+001 -2.6013490063785287E+001  2.1282639000737646E+001 -2.3357873202745050E-004  4.0919435115664321E-008  2.2841639866161463E-005 -3.1290154797492852E+002 -7.1471844724077613E-003
 1.5475866832428084E+001 -2.6030595660226414E+001  2.1282627379638747E+001 -2.0646098968818717E-004  3.9509781350451101E-008  2.1856524001657788E-005 -3.1290267036525142E+002 -6.8389647250209325E-003
 1.5575711134572781E+001 -2.6047416393901742E+001  2.1282617107867782E+001 -1.8249224571296495E-004  3.8163087390307766E-008  2.0902149324972605E-005 -3.1290366284293884E+002 -6.5403590850739894E-003
 1.5675555436717479E+001 -2.6063950744870347E+001  2.1282608028708424E+001 -1.6130670721993187E-004  3.6911989224067670E-008  2.0003936437487345E-005 -3.1290454035444191E+002 -6.2593225362514498E-003
 1.5775399738862177E+001 -2.6080197886757901E+001  2.1282600003653819E+001 -1.4258109261366665E-004  3.5787998262184512E-008  1.9186512244503998E-005 -3.1290531610433527E+002 -6.0035616788062223E-003
 1.5875244041006873E+001 -2.6096157595010425E+001  2.1282592910289488E+001 -1.2602968778148316E-004  3.4820136767886149E-008  1.8472776193376244E-005 -3.1290600176193351E+002 -5.7802425401123902E-003
 1.5975088343151571E+001 -2.6111830166021093E+001  2.1282586640422483E+001 -1.1139997773782275E-004  3.4033644993938329E-008  1.7883002513514138E-005 -3.1290660764424410E+002 -5.5957096509971996E-003
 1.6074932645296268E+001 -2.6127216345912871E+001  2.1282581098428295E+001 -9.8468786657078866E-005  3.3448804218854064E-008  1.7434011459912523E-005 -3.1290714287783101E+002 -5.4552267148205913E-003
 1.6174776947440964E+001 -2.6142317267841072E+001  2.1282576199790039E+001 -8.7038867061205402E-005  3.3079917553991138E-008  1.7138440790678877E-005 -3.1290761554185423E+002 -5.3627486419165786E-003
 1.6274621249585664E+001 -2.6157134396816669E+001  2.1282571869807573E+001 -7.6935885858108718E-005  3.2934486338376512E-008  1.7004145773305074E-005 -3.1290803279428962E+002 -5.3207338032722250E-003
 1.6374465551730360E+001 -2.6171669481186719E+001  2.1282568042456738E+001 -6.8005760984700219E-005  3.3012614300996793E-008  1.7033752001092833E-005 -3.1290840098310343E+002 -5.3300041014046964E-003
 1.6474309853875059E+001 -2.6185924509990194E+001  2.1282564659381261E+001 -6.0112307837709279E-005  3.3306664654675233E-008  1.7224380338266611E-005 -3.1290872574396366E+002 -5.3896589033763870E-003
 1.6574154156019755E+001 -2.6199901675487396E+001  2.1282561669001858E+001 -5.3135159429606390E-005  3.3801187144338639E-008  1.7567557564921601E-005 -3.1290901208590196E+002 -5.4970470824018316E-003
 1.6673998458164451E+001 -2.6213603340292085E+001  2.1282559025728908E+001 -4.6967928401011355E-005  3.4473123099478431E-008  1.8049319957473079E-005 -3.1290926446619886E+002 -5.6477994320079852E-003
 1.6773842760309151E+001 -2.6227032008520748E+001  2.1282556689266649E+001 -4.1516582731981450E-005  3.5292287061677781E-008  1.8650510337641327E-005 -3.1290948685564581E+002 -5.8359216193472653E-003
 1.6873687062453847E+001 -2.6240190300536050E+001  2.1282554623998259E+001 -3.6698010296334640E-005  3.6222113919669872E-008  1.9347262290842653E-005 -3.1290968279523179E+002 -6.0539457063837239E-003
 1.6973531364598543E+001 -2.6253080930827970E+001  2.1282552798442389E+001 -3.2438750274926513E-005  3.7220651041664264E-008  2.0111658538845123E-005 -3.1290985544521931E+002 -6.2931361661536381E-003
 1.7073375666743242E+001 -2.6265706688665901E+001  2.1282551184772849E+001 -2.8673872023212298E-005  3.8241765998827069E-008  2.0912544096437808E-005 -3.1291000762749098E+002 -6.5437443327265961E-003
 1.7173219968887938E+001 -2.6278070421225920E+001  2.1282549758394094E+001 -2.5345984241903422E-005  3.9236532459350665E-008  2.1716469082368533E-005 -3.1291014186199067E+002 -6.7953034213054722E-003
 1.7273064271032638E+001 -2.6290175018853180E+001  2.1282548497566069E+001 -2.2404359289299647E-005  4.0154750005034874E-008  2.2488731106791219E-005 -3.1291026039801341E+002 -7.0369547066469447E-003
 1.7372908573177334E+001 -2.6302023402251642E+001  2.1282547383072604E+001 -1.9804159248620054E-005  4.0946548246846839E-008  2.3194483209720584E-005 -3.1291036524105107E+002 -7.2577942127310946E-003
 1.7472752875322030E+001 -2.6313618511334255E+001  2.1282546397928332E+001 -1.7505751917671226E-005  4.1564021907155059E-008  2.3799870531939110E-005 -3.1291045817584427E+002 -7.4472283926748416E-003
 1.7572597177466729E+001 -2.6324963295570043E+001  2.1282545527119684E+001 -1.5474106275134544E-005  4.1962841650045134E-008  2.4273157375405835E-005 -3.1291054078624200E+002 -7.5953268009277984E-003
 1.7672441479611425E+001 -2.6336060705631020E+001  2.1282544757375902E+001 -1.3678258169439943E-005  4.2103785468056403E-008  2.4585806123353731E-005 -3.1291061447242106E+002 -7.6931597013584286E-003
 1.7772285781756121E+001 -2.6346913686159336E+001  2.1282544076966737E+001 -1.2090838081462482E-005  4.1954137395604475E-008  2.4713470661733666E-005 -3.1291068046596729E+002 -7.7331089214388001E-003
 1.7872130083900821E+001 -2.6357525169603868E+001  2.1282543475523568E+001 -1.0687653731520209E-005  4.1488904167726894E-008  2.4636869444971540E-005 -3.1291073984326852E+002 -7.7091410454480612E-003
 1.7971974386045517E+001 -2.6367898070861219E+001  2.1282542943881317E+001 -9.4473211799983224E-006  4.0691806059952088E-008  2.4342507102976589E-005 -3.1291079353761796E+002 -7.6170332142875066E-003
 1.8071818688190216E+001 -2.6378035282791998E+001  2.1282542473938747E+001 -8.3509387607850665E-006  3.9556005348120197E-008  2.3823218369573772E-005 -3.1291084235037624E+002 -7.4545433275202862E-003
 1.8171662990334912E+001 -2.6387939672323892E+001  2.1282542058534940E+001 -7.3817988879945794E-006  3.8084544373898792E-008  2.3078513959585450E-005 -3.1291088696148040E+002 -7.2215182728467900E-003
 1.8271507292479608E+001 -2.6397614077249855E+001  2.1282541691340139E+001 -6.5251333323207762E-006  3.6290474800054649E-008  2.2114714630986032E-005 -3.1291092793954243E+002 -6.9199358763000146E-003
 1.8371351594624308E+001 -2.6407061303469959E+001  2.1282541366759279E+001 -5.7678880752149282E-006  3.4196669956662313E-008  2.0944866809170826E-005 -3.1291096575171957E+002 -6.5538785007987800E-003
 1.8471195896769004E+001 -2.6416284122773021E+001  2.1282541079846702E+001 -5.0985243013974426E-006  3.1835322854660535E-008  1.9588440570991730E-005 -3.1291100077349211E+002 -6.1294385426610976E-003
 1.8571040198913700E+001 -2.6425285270945054E+001  2.1282540826230747E+001 -4.5068425035293434E-006  2.9247143100769875E-008  1.8070818223813375E-005 -3.1291103329843008E+002 -5.6545584029615440E-003
 1.8670884501058399E+001 -2.6434067446312170E+001  2.1282540602047156E+001 -3.9838270204393332E-006  2.6480276210753283E-008  1.6422588904518198E-005 -3.1291106354798751E+002 -5.1388097603241685E-003
 1.8770728803203095E+001 -2.6442633308517269E+001  2.1282540403880162E+001 -3.5215086042017996E-006  2.3588978321817195E-008  1.4678671308035936E-005 -3.1291109168131754E+002 -4.5931190634287584E-003
 1.8870573105347795E+001 -2.6450985477619493E+001  2.1282540228710442E+001 -3.1128429583730336E-006  2.0632087711054910E-008  1.2877292594833071E-005 -3.1291111780506611E+002 -4.0294480201521167E-003
 1.8970417407492491E+001 -2.6459126533413972E+001  2.1282540073869075E+001 -2.7516033679202755E-006  1.7671341535074494E-008  1.1058856508327335E-005 -3.1291114198306803E+002 -3.4604394190475905E-003
 1.9070261709637187E+001 -2.6467059014935753E+001  2.1282539936996912E+001 -2.4322858063008013E-006  1.4769591565709471E-008  9.2647375770266543E-006 -3.1291116424584555E+002 -2.8990398216596448E-003
 1.9170106011781886E+001 -2.6474785420168676E+001  2.1282539816008583E+001 -2.1500250555330722E-006  1.1988976216162182E-008  7.5360408438172661E-006 -3.1291118459978878E+002 -2.3581114676312527E-003
 1.9269950313926582E+001 -2.6482308205898669E+001  2.1282539709060757E+001 -1.9005205440246803E-006  9.3891077051674041E-009  5.9123677637655852E-006 -3.1291120303588821E+002 -1.8500461097504934E-003
 1.9369794616071282E+001 -2.6489629787684336E+001  2.1282539614524012E+001 -1.6799708190943295E-006  7.0253327384669510E-009  4.4306286990744817E-006 -3.1291121953788087E+002 -1.3863934295469307E-003
 1.9469638918215978E+001 -2.6496752539967510E+001  2.1282539530958040E+001 -1.4850156192612760E-006  4.9471226143577103E-009  3.1239408235824574E-006 -3.1291123408967889E+002 -9.7751617833031460E-004
 1.9569483220360674E+001 -2.6503678796258310E+001  2.1282539457089690E+001 -1.3126846637220169E-006  3.1966442725968794E-009  2.0206472883697580E-006 -3.1291124668195374E+002 -6.3228326210829024E-004
 1.9669327522505373E+001 -2.6510410849424446E+001  2.1282539391793549E+001 -1.1603523871614044E-006  1.8075576614432753E-009  1.1434893022193230E-006 -3.1291125731776708E+002 -3.5781067528686448E-004
 1.9769171824650069E+001 -2.6516950952023304E+001  2.1282539334074826E+001 -1.0256979319069963E-006  8.0407711676836703E-010  5.0895749805814161E-007 -3.1291126601715939E+002 -1.5925853506629903E-004
 1.9869016126794765E+001 -2.6523301316734923E+001  2.1282539283054174E+001 -9.0666978899892991E-007  2.0032550522620878E-010  1.2684278018765781E-007 -3.1291127282063024E+002 -3.9690535796627424E-005
 1.9968860428939465E+001 -2.6529464116799574E+001  2.1282539237954285E+001 -8.0145453174865207E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291127779147416E+002 -0.0000000000000000E+000
 2.0068704731084161E+001 -2.6535441486537199E+001  2.1282539198088077E+001 -7.0844918920757441E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291128163138723E+002 -0.0000000000000000E+000
 2.0168549033228860E+001 -2.6541235521877613E+001  2.1282539162848185E+001 -6.2623681167342396E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291128502570263E+002 -0.0000000000000000E+000
 2.0268393335373556E+001 -2.6546848280912698E+001  2.1282539131697735E+001 -5.5356489660936748E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291128802612917E+002 -0.0000000000000000E+000
 2.0368237637518252E+001 -2.6552281784516268E+001  2.1282539104162169E+001 -4.8932629260597203E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291129067837511E+002 -0.0000000000000000E+000
 2.0468081939662952E+001 -2.6557538016912339E+001  2.1282539079821984E+001 -4.3254232909548392E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291129302284475E+002 -0.0000000000000000E+000
 2.0567926241807648E+001 -2.6562618926320230E+001  2.1282539058306366E+001 -3.8234791672567482E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291129509525337E+002 -0.0000000000000000E+000
 2.0667770543952344E+001 -2.6567526425570911E+001  2.1282539039287538E+001 -3.3797835693832836E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291129692717203E+002 -0.0000000000000000E+000
 2.0767614846097043E+001 -2.6572262392742754E+001  2.1282539022475756E+001 -2.9875769329465667E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291129854650808E+002 -0.0000000000000000E+000
 2.0867459148241739E+001 -2.6576828671803831E+001  2.1282539007614897E+001 -2.6408841082164290E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291129997793035E+002 -0.0000000000000000E+000
 2.0967303450386439E+001 -2.6581227073243781E+001  2.1282538994478571E+001 -2.3344233958759747E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130124324513E+002 -0.0000000000000000E+000
 2.1067147752531135E+001 -2.6585459374728938E+001  2.1282538982866647E+001 -2.0635260096632438E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130236172802E+002 -0.0000000000000000E+000
 2.1166992054675831E+001 -2.6589527321707674E+001  2.1282538972602229E+001 -1.8240649634647107E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130335041805E+002 -0.0000000000000000E+000
 2.1266836356820530E+001 -2.6593432628086269E+001  2.1282538963528939E+001 -1.6123921797959673E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130422437681E+002 -0.0000000000000000E+000
 2.1366680658965226E+001 -2.6597176976804892E+001  2.1282538955508560E+001 -1.4252829613040973E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130499691809E+002 -0.0000000000000000E+000
 2.1466524961109922E+001 -2.6600762020503737E+001  2.1282538948418900E+001 -1.2598868266599478E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130567981082E+002 -0.0000000000000000E+000
 2.1566369263254622E+001 -2.6604189382100920E+001  2.1282538942151959E+001 -1.1136840408934161E-007  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130628345820E+002 -0.0000000000000000E+000
 2.1666213565399318E+001 -2.6607460655421079E+001  2.1282538936612262E+001 -9.8444731415673103E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130681705602E+002 -0.0000000000000000E+000
 2.1766057867544017E+001 -2.6610577405770158E+001  2.1282538931715415E+001 -8.7020782674304452E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130728873316E+002 -0.0000000000000000E+000
 2.1865902169688713E+001 -2.6613541170541701E+001  2.1282538927386820E+001 -7.6922520540511641E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130770567520E+002 -0.0000000000000000E+000
 2.1965746471833409E+001 -2.6616353459773414E+001  2.1282538923560537E+001 -6.7996107071483718E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130807423366E+002 -0.0000000000000000E+000
 2.2065590773978109E+001 -2.6619015756729109E+001  2.1282538920178272E+001 -6.0105555850706049E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130840002324E+002 -0.0000000000000000E+000
 2.2165435076122805E+001 -2.6621529518444170E+001  2.1282538917188493E+001 -5.3130657907244021E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130868800701E+002 -0.0000000000000000E+000
 2.2265279378267500E+001 -2.6623896176277395E+001  2.1282538914545668E+001 -4.6965157600144791E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130894257202E+002 -0.0000000000000000E+000
 2.2365123680412200E+001 -2.6626117136442552E+001  2.1282538912209521E+001 -4.1515127658399539E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130916759641E+002 -0.0000000000000000E+000
 2.2464967982556896E+001 -2.6628193780530712E+001  2.1282538910144478E+001 -3.6697543549831266E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130936650808E+002 -0.0000000000000000E+000
 2.2564812284701596E+001 -2.6630127466028480E+001  2.1282538908319061E+001 -3.2439013476553942E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130954233734E+002 -0.0000000000000000E+000
 2.2664656586846291E+001 -2.6631919526813178E+001  2.1282538906705486E+001 -2.8674659553186485E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130969776270E+002 -0.0000000000000000E+000
 2.2764500888990987E+001 -2.6633571273653583E+001  2.1282538905279146E+001 -2.5347136487365810E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130983515194E+002 -0.0000000000000000E+000
 2.2864345191135687E+001 -2.6635083994687832E+001  2.1282538904018327E+001 -2.2405754364753470E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291130995659802E+002 -0.0000000000000000E+000
 2.2964189493280383E+001 -2.6636458955886802E+001  2.1282538902903823E+001 -1.9805702872382440E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131006395102E+002 -0.0000000000000000E+000
 2.3064033795425082E+001 -2.6637697401530001E+001  2.1282538901918645E+001 -1.7507369675897839E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131015884633E+002 -0.0000000000000000E+000
 2.3163878097569778E+001 -2.6638800554636376E+001  2.1282538901047790E+001 -1.5475746199392536E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131024272971E+002 -0.0000000000000000E+000
 2.3263722399714474E+001 -2.6639769617425276E+001  2.1282538900277999E+001 -1.3679880838499817E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131031687894E+002 -0.0000000000000000E+000
 2.3363566701859174E+001 -2.6640605771729838E+001  2.1282538899597533E+001 -1.2092413357165571E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131038242366E+002 -0.0000000000000000E+000
 2.3463411004003870E+001 -2.6641310179426828E+001  2.1282538898996034E+001 -1.0689162578405851E-008  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131044036223E+002 -0.0000000000000000E+000
 2.3563255306148566E+001 -2.6641883982843815E+001  2.1282538898464331E+001 -9.4487508482676902E-009  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131049157747E+002 -0.0000000000000000E+000
 2.3663099608293265E+001 -2.6642328305162728E+001  2.1282538897994332E+001 -8.3522807270658355E-009  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131053684944E+002 -0.0000000000000000E+000
 2.3762943910437961E+001 -2.6642644257073798E+001  2.1282538897578871E+001 -7.3830496965607145E-009  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131057686789E+002 -0.0000000000000000E+000
 2.3862788212582661E+001 -2.6642834467067509E+001  2.1282538897211627E+001 -6.5264265201705398E-009  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131061224252E+002 -0.0000000000000000E+000
 2.3962632514727357E+001 -2.6642898283287686E+001  2.1282538896886994E+001 -5.7686750883927742E-009  0.0000000000000000E+000  0.0000000000000000E+000 -3.1291131064351202E+002 -0.0000000000000000E+000
