# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                    strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                       e/a_t                     p_nucl                   p_e                      p_ex                     p_t
  0.00275000  40  596.63399097344370  3.1643005973355716E+003  5.3233907179084110E+002  3.6966396691264126E+003  -3.9577532857121323E+003  -5.4329261136020406E+001  2.2472274105984158E+002  -1.3667409023374582E+001  2.1105533203646692E+002  -1.0438754568527536E+002  1.7302723912216607E+000   -6.8526491786297569E+001  -3.3385575835311000E-007  9.9982673464002755E+002  3.7469099817851159E+001  -9.0250511513813137E+001  0.0000000000000000E+000  -3.0559018489115864E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4456783752985200E+002   1.1695012766344604E+000   1.9816620509044893E-003  1.4683829572752385E-003  1.7057953935687997E-006  3.4517508035732968E-003
  0.00300000  40  622.40214942929333  3.3097534148577638E+003  5.2933359461221937E+002  3.8390870094699831E+003  -4.0094642874792576E+003  -5.4243259391468364E+001  2.2408518209679485E+002  -1.3629278194545888E+001  2.1045590390224885E+002  -1.4164633498493760E+001  1.7244662835628333E+000   -7.6404338418426278E+001  -2.9063927533151877E-007  1.0160447104975525E+003  3.8065165979261252E+001  -9.1667344783688847E+001  0.0000000000000000E+000  -3.0957470950496827E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.4230430576912204E+002   1.2715485850884023E+000   2.2948289127605521E-003  1.5640521947416261E-003  1.8169199962579453E-006  3.8606980274984359E-003
  0.00325000  40  648.44376606413834  3.4603252620037247E+003  5.2640214416131391E+002  3.9867274061650387E+003  -4.0629086728148204E+003  -5.4152264442606459E+001  2.2346230300379449E+002  -1.3591980989637468E+001  2.0987032201415710E+002  7.9536790921771484E+001   1.7183686814742032E+000   -8.4145470435206718E+001  -6.2312849346615943E-007  1.0304697781879793E+003  3.8595331305465862E+001  -9.2926406742943740E+001  0.0000000000000000E+000  -3.1341287652323381E+001  0.0000000000000000E+000  0.0000000000000000E+000  9.4195467129540555E+002   1.3682376364297761E+000   2.6255282142193907E-003  1.6530055748703949E-003  1.9202434602398246E-006  4.2804540325500256E-003
  0.00350000  40  675.93748488486574  3.6195083023999205E+003  5.2352047666201099E+002  4.1430287790619313E+003  -4.1190069377377495E+003  -5.4055847718089211E+001  2.2284884368521364E+002  -1.3555213479106468E+001  2.0929363020610711E+002  1.7925962381220029E+002   1.7117064985664001E+000   -9.2282321771016967E+001  -5.4916958267395125E-007  1.0427788241388992E+003  3.9047722558951428E+001  -9.3999684546398015E+001  0.0000000000000000E+000  -3.1712760028960432E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.0452221501420267E+003   1.4599349415390024E+000   2.9748995090712323E-003  1.7318642479689536E-003  2.0118412069285973E-006  4.7087755982471143E-003
  0.00375000  40  693.29843661357074  3.7540090243944478E+003  5.2083503798792401E+002  4.2748440623823717E+003  -4.1697191075491619E+003  -5.3960329121246552E+001  2.2227620437170830E+002  -1.3520855570613993E+001  2.0875534880109419E+002  2.5991997451305900E+002   1.7047914124566432E+000   -9.8800739788806638E+001  -4.9021772316730436E-007  1.0588525446175524E+003  3.9638470867142523E+001  -9.5401375392232808E+001  0.0000000000000000E+000  -3.2067691085510617E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.1346199457389475E+003   1.5472826465819012E+000   3.3227518944964401E-003  1.8390488556578827E-003  2.1363404020898266E-006  5.1639370905564126E-003
  0.00400000  40  716.19942702973754  3.9076267612188353E+003  5.1813514231336285E+002  4.4257619035321986E+003  -4.2256392198276617E+003  -5.3858309870432002E+001  2.2169957177663454E+002  -1.3486223207486120E+001  2.0821334856914831E+002  3.5447772240325412E+002   1.6976621065366544E+000   -1.0633241077576938E+002  -4.3749624828874479E-007  1.0710713927736176E+003  4.0087539535642470E+001  -9.6465429781603632E+001  0.0000000000000000E+000  -3.2414365161958784E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.2332427558241754E+003   1.6308432825280146E+000   3.6941117020599080E-003  1.9237976925461334E-003  2.2347792940538313E-006  5.6201441739000954E-003
  0.00425000  40  733.73180690792526  4.0479255103897772E+003  5.1555836169286965E+002  4.5634838720826465E+003  -4.2787951359008312E+003  -5.3755664922904515E+001  2.2114816635447335E+002  -1.3453084090563097E+001  2.0769508226391014E+002  4.3862815352282030E+002   1.6902530271547676E+000   -1.1294049825875045E+002  -3.9170217902033282E-007  1.0848708297257206E+003  4.0594694493835959E+001  -9.7666859467877643E+001  0.0000000000000000E+000  -3.2748714404902429E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.3238828526511954E+003   1.7110358406236366E+000   4.0692643689281575E-003  2.0229941729530691E-003  2.3499993846522224E-006  6.0946085412658790E-003
  0.00450000  40  752.64088171285493  4.1951057419946901E+003  5.1301252995004450E+002  4.7081182719447343E+003  -4.3342108306906102E+003  -5.3648910158242685E+001  2.2060253768359348E+002  -1.3420259496727015E+001  2.0718227818686634E+002  5.2744080928274627E+002   1.6825365363226865E+000   -1.1981994900256618E+002  -3.8632325530743054E-007  1.0970967053346446E+003  4.1044014966443328E+001  -9.8730242026006536E+001  0.0000000000000000E+000  -3.3075257572619790E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.4174201547052551E+003   1.7882248915056933E+000   4.4596086198641994E-003  2.1140400075980036E-003  2.4557519827907425E-006  6.5761043794449938E-003
  0.00475000  40  769.01057430455410  4.3363516330673128E+003  5.1054559782316892E+002  4.8468972308904813E+003  -4.3886240659436626E+003  -5.3540866762068724E+001  2.2007293007677052E+002  -1.3388372981928164E+001  2.0668455709484235E+002  6.1141685527959032E+002   1.6746697451628734E+000   -1.2622294075663353E+002  -3.4882468924522598E-007  1.1096883622632333E+003  4.1506775465285529E+001  -9.9824897285182217E+001  0.0000000000000000E+000  -3.3391654694780158E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.5069451043626259E+003   1.8627013690849072E+000   4.8570064859448005E-003  2.2109868755523891E-003  2.5683585811865436E-006  7.0705617200783758E-003
  0.00500000  40  787.55986776675036  4.4874981145143684E+003  5.0809188220813559E+002  4.9955899967225041E+003  -4.4461444213393588E+003  -5.3428327983993483E+001  2.1954518757425430E+002  -1.3356579334435999E+001  2.0618860823981825E+002  7.0220585563896987E+002   1.6664130040319378E+000   -1.3306822592550679E+002  -4.1622180219149750E-007  1.1205188686019569E+003  4.1904808907670564E+001  -1.0076538751090594E+002  0.0000000000000000E+000  -3.3703419880994872E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.6011686122999890E+003   1.9347262443971109E+000   5.2704277525159222E-003  2.2970083163969799E-003  2.6682747884083795E-006  7.5701043437013098E-003
  0.00525000  40  832.52070995242184  4.7370429015861628E+003  5.0536449167944761E+002  5.2424073932656102E+003  -4.5304982663682240E+003  -5.3297030669216092E+001  2.1895756369682778E+002  -1.3321146223785878E+001  2.0563641747304186E+002  8.6424851370121326E+002   1.6572375982266294E+000   -1.4535240123395221E+002  -3.9815431070584427E-007  1.1189555769239485E+003  4.1847356291532158E+001  -1.0062544921863540E+002  0.0000000000000000E+000  -3.4016983919110970E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.7494371136641735E+003   2.0049533630271967E+000   5.7513368366871294E-003  2.2844394670770629E-003  2.6536757440928681E-006  8.0384299795082850E-003
  0.00550000  40  815.00688381332759  4.7611761358953727E+003  5.0343095383243491E+002  5.2646070897278078E+003  -4.5550595640233460E+003  -5.3201851305431418E+001  2.1854031624434128E+002  -1.3295970025733364E+001  2.0524434621860803E+002  8.6159002061763522E+002   1.6496901719990547E+000   -1.4415873356931587E+002  -3.6931837382977042E-007  1.1446002949629083E+003  4.2789821173926406E+001  -1.0285554780560497E+002  0.0000000000000000E+000  -3.4297412318260001E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.7723218251822245E+003   2.0728743343868308E+000   6.1089418867721779E-003  2.4972523554580147E-003  2.9008629633616001E-006  8.6090951051935542E-003
  0.00575000  40  826.73959978116216  4.8927329257874999E+003  5.0117919516177341E+002  5.3939121209492732E+003  -4.6087239385924277E+003  -5.3086337115144424E+001  2.1805372926260222E+002  -1.3266585714084966E+001  2.0478714354851721E+002  9.3688898879021758E+002   1.6409981124734259E+000   -1.4950984017359326E+002  -3.3501837391717174E-007  1.1566277486583660E+003  4.3231836245359368E+001  -1.0389850673483421E+002  0.0000000000000000E+000  -3.4583697449796134E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.8536875045629652E+003   2.1386902191031965E+000   6.5384221948940006E-003  2.6020289735079068E-003  3.0225631484170399E-006  9.1434737315503247E-003
  0.00600000  40  876.79097284970453  5.1773066572892494E+003  4.9849893534579826E+002  5.6758055926350480E+003  -4.7053070943106331E+003  -5.2942724138705046E+001  2.1747324648487910E+002  -1.3231521608042275E+001  2.0424172487683683E+002  1.1217974990625473E+003   1.6310508804399433E+000   -1.6313601718827650E+002  -4.3729401268147587E-007  1.1513128957900044E+003  4.3036512987093374E+001  -1.0343210378415378E+002  0.0000000000000000E+000  -3.4882265596417128E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.0199161173103553E+003   2.2032460802162381E+000   7.0686438799599030E-003  2.5553305147001451E-003  2.9683219597426443E-006  9.6269427166197907E-003
  0.00625000  40  851.03426957142472  5.1626866379377607E+003  4.9676475070865888E+002  5.6594513886464192E+003  -4.7191549181914461E+003  -5.2848180524852673E+001  2.1709725334100594E+002  -1.3208784296922980E+001  2.0388846904408297E+002  1.0913367589742054E+003   1.6231757550146995E+000   -1.5964180058133357E+002  -4.1073239602248945E-007  1.1786936104999363E+003  4.4042761730027998E+001  -1.0580955167136740E+002  0.0000000000000000E+000  -3.5141519630705247E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.0189512342957460E+003   2.2658513855647402E+000   7.4269377240566191E-003  2.8027864973599039E-003  3.2557465481733736E-006  1.0232979967964696E-002
  0.00650000  40  883.88815867005292  5.3860844136522828E+003  4.9434907379530733E+002  5.8804334874475899E+003  -4.8001671845403516E+003  -5.2710769216861799E+001  2.1657246144367360E+002  -1.3177043034193739E+001  2.0339541840947996E+002  1.2309509520998547E+003   1.6133770196793193E+000   -1.6956811852922385E+002  -3.7320146526106974E-007  1.1798979830211506E+003  4.4087022471380862E+001  -1.0591014348880060E+002  0.0000000000000000E+000  -3.5420003349916598E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.1497773522208345E+003   2.3268805125868899E+000   7.9383069311504545E-003  2.8140682098555837E-003  3.2688504349626963E-006  1.0755643991441001E-002
  0.00675000  40  874.66442493699230  5.4350861286161926E+003  4.9247823919741518E+002  5.9275643678136075E+003  -4.8319166275073203E+003  -5.2602195905119622E+001  2.1616546441203050E+002  -1.3152407389529749E+001  2.0301305702250073E+002  1.2460586014236669E+003   1.6047539592477733E+000   -1.6941804991859939E+002  -3.4534752660108733E-007  1.1991597849793600E+003  4.4794891452051722E+001  -1.0757935892383713E+002  0.0000000000000000E+000  -3.5675602928389658E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.1833269026265370E+003   2.3869095334004680E+000   8.3487185588283965E-003  2.9991685685163733E-003  3.4838471206573211E-006  1.1351370974465426E-002
  0.00700000  40  903.40974922414989  5.6471310871747937E+003  4.9017178328659571E+002  6.1373028704613898E+003  -4.9109861548809386E+003  -5.2463594849388208E+001  2.1566283595327988E+002  -1.3121967416774543E+001  2.0254086853650554E+002  1.3763939892675694E+003   1.5947233501772189E+000   -1.7841452863225803E+002  -3.1117336423069935E-007  1.2013661962477395E+003  4.4875976448281733E+001  -1.0776670613908129E+002  0.0000000000000000E+000  -3.5942182026550412E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.3067559302312502E+003   2.4451262371694877E+000   8.8690980718224670E-003  3.0209396556543583E-003  3.5091345109949982E-006  1.1893546861987819E-002
  0.00725000  40  896.73148019495943  5.7050418020231837E+003  4.8832780114694447E+002  6.1933696031701284E+003  -4.9455418483280318E+003  -5.2350437522880135E+001  2.1526035545516257E+002  -1.3097580540619910E+001  2.0216277491454275E+002  1.3976400922337623E+003   1.5858658145764366E+000   -1.7860419683422225E+002  -2.9798099392100574E-007  1.2186670596177159E+003  4.5511775836339098E+001  -1.0926389570639680E+002  0.0000000000000000E+000  -3.6188702193611626E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.3442429806637883E+003   2.5025773449762361E+000   9.2990013022702933E-003  3.1957850321784470E-003  3.7122193515507745E-006  1.2498498553800291E-002
  0.00750000  40  934.00675685120143  5.9622336800950934E+003  4.8596688761806632E+002  6.4482005677131601E+003  -5.0392791198302248E+003  -5.2200447280807779E+001  2.1474417520822425E+002  -1.3066285338292174E+001  2.0167788986993205E+002  1.5583988904720620E+003   1.5751167078299204E+000   -1.8958842062114553E+002  -2.7722903051615051E-007  1.2165547584911374E+003  4.5434149900250709E+001  -1.0907628675235269E+002  0.0000000000000000E+000  -3.6450210389213794E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.4920044879205479E+003   2.5585084193613774E+000   9.8622644706558831E-003  3.1740410194932931E-003  3.6869634639765936E-006  1.3039992453613152E-002
  0.00775000  40  912.65733006602466  5.9507859724433956E+003  4.8435363466320121E+002  6.4351396071065965E+003  -5.0534121899966076E+003  -5.2096757704670793E+001  2.1439100909879988E+002  -1.3044857961237504E+001  2.0134615113756254E+002  1.5309768105428843E+003   1.5665613093763113E+000   -1.8614181133366483E+002  -2.6206593447742645E-007  1.2394153739910364E+003  4.6274261926877735E+001  -1.1105400304095625E+002  0.0000000000000000E+000  -3.6682332680167661E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.4897434731334833E+003   2.6134722261140895E+000   1.0261088285357909E-002  3.4153550478104098E-003  3.9672517568067591E-006  1.3680410584925126E-002
  0.00800000  40  975.39714457816831  6.3368065096066775E+003  4.8173572514957652E+002  6.8185422347562544E+003  -5.1875899677150492E+003  -5.1921617745745777E+001  2.1381658881459464E+002  -1.3010006607584456E+001  2.0080658220701025E+002  1.7798372315024703E+003   1.5546332071685356E+000   -2.0318718999881361E+002  -2.3506403637360621E-007  1.2260393846197542E+003  4.5782704334722844E+001  -1.0989010854466034E+002  0.0000000000000000E+000  -3.6946221791171517E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.7088429348855734E+003   2.6677669415832130E+000   1.0918939118933430E-002  3.2725519717171545E-003  3.8013848652311347E-006  1.4195292475515816E-002
  0.00825000  40  939.37145635550883  6.2516123755660410E+003  4.8033150191468644E+002  6.7319438774807277E+003  -5.1793641778340861E+003  -5.1827011208119593E+001  2.1350820593793370E+002  -1.2991274979436986E+001  2.0051693095849666E+002  1.7012696193970175E+003   1.5463912661707582E+000   -1.9601392418782675E+002  -5.8016828095265371E-007  1.2541379131953372E+003  4.6815301385602275E+001  -1.1232013948046092E+002  0.0000000000000000E+000  -3.7165354788007036E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.6641414409956669E+003   2.7201110267178166E+000   1.1285541567722931E-002  3.5778820773286384E-003  4.1560278631386293E-006  1.4867579672914707E-002
  0.00850000  40  937.36894259850146  6.3274579446714342E+003  4.7855437050793972E+002  6.8060123151793741E+003  -5.2199319895643694E+003  -5.1704415400122073E+001  2.1311724600363198E+002  -1.2967527423993893E+001  2.0014971857963795E+002  1.7345256287945190E+003   1.5369397243728145E+000   -1.9681568409043120E+002  -5.3912315725376778E-007  1.2677592105962067E+003  4.7315868684280936E+001  -1.1349449333446614E+002  0.0000000000000000E+000  -3.7393729542191522E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.7095337498353542E+003   2.7722732243052262E+000   1.1757619424351721E-002  3.7333541495633039E-003  4.3366093041358869E-006  1.5495310183219160E-002
  0.00875000  40  993.55686861518518  6.6979268295362990E+003  4.7606850936889134E+002  7.1739953389051907E+003  -5.3524153738890609E+003  -5.1526972928413208E+001  2.1256939377890109E+002  -1.2934230169126746E+001  1.9963516360977428E+002  1.9696881556974897E+003   1.5246702715955962E+000   -2.1236930999465625E+002  -4.8115357375910572E-007  1.2562591512831189E+003  4.6893254649804973E+001  -1.1249449382899546E+002  0.0000000000000000E+000  -3.7644593449283803E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.9182077075971988E+003   2.8234611913566985E+000   1.2428809660696144E-002  3.6017684558198736E-003  4.1837720064112429E-006  1.6034761888522431E-002
  0.00900000  40  964.32569209061944  6.6362313631845100E+003  4.7465377014955567E+002  7.1108851333340654E+003  -5.3506178990614299E+003  -5.1425253064411322E+001  2.1225717437567718E+002  -1.2915244523282803E+001  1.9934192985239437E+002  1.9081839110606188E+003   1.5161073888373267E+000   -2.0643327144898208E+002  -4.5596957788322129E-007  1.2806809262629247E+003  4.7790724938984141E+001  -1.1460251097742810E+002  0.0000000000000000E+000  -3.7855540369425938E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.8858421667689804E+003   2.8732524606198413E+000   1.2824498276439738E-002  3.8854721261753155E-003  4.5132946915327650E-006  1.6714483697306586E-002
